state_code,state_name,YEAR,MONTH,no_suppliers_intra_state,no_eway_bills_intra_state,asset_value_intra_state,no_suppliers_inter_state_outward,no_eway_bills_inter_state_outward,asset_value_inter_state_outward,no_suppliers_inter_state_inward,no_eway_bills_inter_state_inward,asset_value_inter_state_inward
6,HARYANA,2025,3,97284,5962292,90573.4859,81825,8038770,128368.2046,129307,3847244,118306.2493
7,DELHI,2025,3,89469,1505972,57838.9189,142665,2672687,67847.2191,151475,5045262,79034.8959
8,RAJASTHAN,2025,3,77649,2436377,64342.8122,62035,1842706,59895.6206,121023,1917897,70795.8847
9,UTTAR PRADESH,2025,3,173739,8392882,135346.5319,109306,3254254,102338.1207,244393,4309679,129716.8036
10,BIHAR,2025,3,16796,1036934,19792.0179,11675,159798,5838.5255,74832,1153113,27303.5138
11,SIKKIM,2025,3,241,7304,176.0163,283,7978,3903.3612,3372,75656,1461.3437
12,ARUNACHAL PRADESH,2025,3,500,11574,265.7805,390,5547,317.5073,4690,53844,1440.6376
13,NAGALAND,2025,3,308,5179,170.8938,420,4017,173.0542,3013,38359,811.6725
14,MANIPUR,2025,3,221,6271,193.2916,270,6383,492.5255,3082,39284,1007.813
15,MIZORAM,2025,3,95,2566,43.113,136,1301,29.7478,2368,35033,713.3346
16,TRIPURA,2025,3,2590,66143,1390.1188,762,4695,466.1522,5556,55714,1480.951
17,MEGHALAYA,2025,3,778,27935,602.7762,780,48902,1015.1416,4289,54790,1525.2399
18,ASSAM,2025,3,17898,745195,15081.2695,13183,269301,9464.5392,31895,533961,17124.8583
19,WEST BENGAL,2025,3,67964,4018557,81508.5556,52157,1416737,56130.162,79435,1604251,63267.9172
20,JHARKHAND,2025,3,14434,870001,21462.8024,10946,355436,23586.0751,34275,625271,23052.7497
21,ODISHA,2025,3,24378,1676419,35107.2293,9487,424259,39159.7007,43072,634001,38519.7586
22,CHHATTISGARH,2025,3,20535,1102427,29614.9365,12014,352369,27245.8654,30474,708188,23981.292
23,MADHYA PRADESH,2025,3,33977,1449783,32728.7707,27500,703938,36958.8491,89575,1410716,48589.4237
24,GUJARAT,2025,3,205827,6949406,205773.951,160552,5824520,181218.5801,163598,2642124,135021.5433
25,DAMAN AND DIU,2025,3,0,0,0,0,0,0,27,51,1.4445
26,DADRA AND NAGAR HAVELI,2025,3,3270,144395,7179.0546,4159,501883,23962.5134,6072,219714,18879.0861
27,MAHARASHTRA,2025,3,191575,12549307,284798.0548,134924,5894982,218343.4629,242559,4303605,203191.9816
29,KARNATAKA,2025,3,132872,8198732,141879.9294,66175,3342177,104912.4953,139954,2928764,113208.6026
30,GOA,2025,3,2327,190371,2875.9238,2046,77655,6721.2546,9105,163498,6570.1527
31,LAKSHADWEEP,2025,3,1,3,0.0638,4,22,0.7137,82,883,13.2779
32,KERALA,2025,3,50984,2258218,57380.8652,19365,266499,12329.7087,63945,1025007,26215.9437
33,TAMIL NADU,2025,3,147976,8866157,177024.1202,83413,3008955,134890.7432,138089,2976121,125064.3982
34,PUDUCHERRY,2025,3,1465,58700,1971.0724,2348,150099,6076.7485,6501,155531,4963.1858
35,ANDAMAN AND NICOBAR,2025,3,115,3836,103.2075,128,957,124.6537,1260,14356,432.2133
36,TELANGANA,2025,3,59349,4091143,64755.1976,39601,1136800,51804.0087,74536,1744673,59677.6278
37,ANDHRA PRADESH,2025,3,43815,2606539,43673.7481,26024,634405,49257.7917,77514,1219457,49774.2724
38,LADAKH,2025,3,146,1106,46.2798,43,110,14.6119,472,3107,124.011
97,Other Territory,2025,3,13,363,60.2277,64,4360,609.7037,209,15526,3574.5053
1,JAMMU AND KASHMIR,2025,2,9694,287069,5108.2335,3768,42638,3099.6461,21835,259962,7828.7757
2,HIMACHAL PRADESH,2025,2,10215,325015,7256.8298,6448,319336,13746.2568,25088,358582,11872.1391
3,PUNJAB,2025,2,81183,2551180,54456.3408,54049,1224859,38589.8427,81097,1202515,40261.9458
4,CHANDIGARH,2025,2,2532,29050,522.5975,5378,110581,2275.1494,9264,200764,3707.4131
5,UTTARAKHAND,2025,2,16442,827178,14456.1889,10753,460542,21785.9999,32362,730577,18942.0514
6,HARYANA,2025,2,90309,5473703,79055.0169,78331,7185119,111414.851,123661,3421351,101512.5295
7,DELHI,2025,2,81612,1280490,45593.1819,137574,2417332,58339.1601,144928,4438632,69443.4786
8,RAJASTHAN,2025,2,71263,2155601,53007.4181,60187,1770958,53423.7928,118305,1789382,61480.9792
9,UTTAR PRADESH,2025,2,162602,7092027,109273.6504,103352,2953818,86716.8501,234668,3936933,109294.4772
10,BIHAR,2025,2,15627,874414,15741.6845,10954,146075,5397.0184,71367,1039049,23201.9487
11,SIKKIM,2025,2,217,6231,107.6013,268,7061,3298.7697,3119,65072,1128.3923
12,ARUNACHAL PRADESH,2025,2,396,8250,200.8211,348,3516,199.4114,4189,42439,941.5754
13,NAGALAND,2025,2,255,3952,103.9367,390,3725,145.8828,2901,35233,705.2076
14,MANIPUR,2025,2,184,4935,142.0394,253,3943,321.3714,3047,38194,865.2184
15,MIZORAM,2025,2,71,2239,40.9636,147,1448,37.7055,2303,31820,601.4094
16,TRIPURA,2025,2,2311,55466,1127.0677,674,4188,395.2625,5298,49383,1249.4871
17,MEGHALAYA,2025,2,665,22551,433.2888,729,43545,984.157,4086,48274,1319.0929
18,ASSAM,2025,2,16458,642734,12315.3264,12418,235992,8162.9971,30719,491998,14628.2739
19,WEST BENGAL,2025,2,64464,3626457,68912.5865,50118,1291376,48610.1083,77891,1492669,56025.6772
20,JHARKHAND,2025,2,13498,773036,17886.5555,10304,310627,19384.5402,33068,588660,19977.4989
21,ODISHA,2025,2,22308,1427443,28951.594,8832,370292,33200.0275,41318,579920,25192.1008
22,CHHATTISGARH,2025,2,18974,970499,24562.5084,11565,309857,23287.2153,29415,662657,21147.5905
23,MADHYA PRADESH,2025,2,31227,1304586,27493.2072,26075,620931,31599.8711,86460,1265198,42068.3966
24,GUJARAT,2025,2,197041,6520364,181142.9973,157121,5479858,157443.809,161867,2467900,121245.2358
25,DAMAN AND DIU,2025,2,0,0,0,0,0,0,26,40,0.6656
26,DADRA AND NAGAR HAVELI,2025,2,3163,134345,6431.5447,4068,467249,20371.126,5927,201084,15670.8405
27,MAHARASHTRA,2025,2,180855,11211012,241330.9051,131709,5263826,185658.9965,236841,3907750,175517.1476
29,KARNATAKA,2025,2,124742,7447793,120373.5845,62782,2895047,86865.3558,134908,2594374,97122.4456
30,GOA,2025,2,2248,172158,3106.3265,1970,68188,5723.4351,8756,151102,5378.3704
31,LAKSHADWEEP,2025,2,0,0,0,4,23,0.9594,92,791,15.0907
32,KERALA,2025,2,49322,2040033,52216.5763,18766,238779,10974.7126,62052,922741,23199.2366
33,TAMIL NADU,2025,2,140940,7945014,155420.5946,80861,2735293,116632.2654,133045,2665063,109359.8619
34,PUDUCHERRY,2025,2,1360,50560,1445.4417,2275,134691,4715.9822,6380,137689,3963.6437
35,ANDAMAN AND NICOBAR,2025,2,115,3330,74.9151,122,411,83.5296,1232,12812,317.6526
36,TELANGANA,2025,2,56212,3706834,53713.5731,37990,1011130,43030.1347,72901,1597723,50665.8517
37,ANDHRA PRADESH,2025,2,41213,2382352,37593.5476,24683,579414,43469.3133,75525,1104063,43486.8131
38,LADAKH,2025,2,120,647,25.9462,31,93,5.3944,474,2829,79.4182
97,Other Territory,2025,2,11,359,513.5177,70,4486,607.6342,195,14339,2730.3866
1,JAMMU AND KASHMIR,2025,1,9637,290985,5090.6115,4068,48133,3394.1459,21283,238173,7731.6367
2,HIMACHAL PRADESH,2025,1,10384,359932,7681.7116,6537,341818,14937.8917,25374,393867,13247.0652
3,PUNJAB,2025,1,82344,2728238,59018.3834,56752,1296322,41018.9148,81811,1261109,44304.7915
4,CHANDIGARH,2025,1,2568,31438,549.3805,5452,118654,2333.8337,9395,209187,3718.7906
5,UTTARAKHAND,2025,1,16643,882163,15735.3504,11101,476031,23553.2423,32045,738012,20740.3676
6,HARYANA,2025,1,91907,5723277,82572.7337,79932,7752153,118939.9454,125040,3547967,111652.6291
7,DELHI,2025,1,83205,1367066,47181.009,139524,2518772,61898.4664,148860,4684905,72956.1513
8,RAJASTHAN,2025,1,73646,2254363,57196.1488,61631,1851861,57469.1974,122121,1954684,67048.3587
9,UTTAR PRADESH,2025,1,164869,7216670,115477.9904,106340,3000363,94275.7922,237923,4219659,122041.2364
10,BIHAR,2025,1,15524,886069,15848.3433,11462,161095,6163.7776,71590,1111986,24849.2945
11,SIKKIM,2025,1,210,7011,123.072,280,8182,3590.9591,3196,72332,1307.3573
12,ARUNACHAL PRADESH,2025,1,407,7573,159.4831,357,3286,266.5231,4207,44532,991.9549
13,NAGALAND,2025,1,251,3499,118.4266,373,3366,117.7158,2900,35544,705.1447
14,MANIPUR,2025,1,197,4928,145.7487,254,4678,401.3178,3096,42192,972.1186
15,MIZORAM,2025,1,73,2140,38.3876,139,1560,38.0803,2270,34501,620.5785
16,TRIPURA,2025,1,2348,57737,1261.0186,712,4479,496.4788,5392,51449,1320.307
17,MEGHALAYA,2025,1,665,25380,471.4025,724,43916,963.7364,4187,53168,1406.832
18,ASSAM,2025,1,16368,646419,12246.1804,12448,256514,8735.6524,30262,471228,14795.102
19,WEST BENGAL,2025,1,65147,3854583,72893.145,50764,1273404,52422.1613,79405,1592675,60560.4252
20,JHARKHAND,2025,1,13373,768601,18888.0869,10452,323518,21442.191,33102,618022,20769.5534
21,ODISHA,2025,1,22143,1441630,29911.3054,9081,412570,35984.9879,41937,618844,27073.5497
22,CHHATTISGARH,2025,1,19440,1061395,26456.0727,11946,334539,24697.6815,30502,718092,23891.6134
23,MADHYA PRADESH,2025,1,31827,1397815,29185.4024,26507,685561,34384.2136,88695,1370998,45965.8475
24,GUJARAT,2025,1,200850,7062454,194365.9338,160316,5856499,167207.5583,168988,2756476,132063.68
25,DAMAN AND DIU,2025,1,0,0,0,0,0,0,34,59,2.9977
26,DADRA AND NAGAR HAVELI,2025,1,3287,150345,7218.0139,4092,522238,22381.2699,5991,225164,17829.9395
27,MAHARASHTRA,2025,1,185228,12067736,263501.6901,135092,5634699,199686.9905,245180,4269621,193439.5792
29,KARNATAKA,2025,1,128020,7953451,129959.4537,65014,3175758,94093.0408,137458,2738254,105976.7412
30,GOA,2025,1,2293,187514,2940.6113,2111,73761,6169.3371,9212,179263,6120.3121
31,LAKSHADWEEP,2025,1,0,0,0,4,15,0.3683,68,690,11.8848
32,KERALA,2025,1,50464,2263549,48619.0134,19362,251931,12123.0244,62873,947159,24568.424
33,TAMIL NADU,2025,1,140642,8093381,157111.0963,81417,2767812,122122.9313,135469,2713531,119331.8243
34,PUDUCHERRY,2025,1,1415,53350,1501.3941,2286,142305,4514.4125,6443,145054,4096.8636
35,ANDAMAN AND NICOBAR,2025,1,114,3524,77.9996,130,501,62.3927,1210,13522,414.6987
36,TELANGANA,2025,1,56650,3932307,59451.0449,38589,1105681,45629.847,74221,1704040,53559.4659
37,ANDHRA PRADESH,2025,1,40887,2571813,40072.4455,24764,606656,45609.183,77668,1142470,47606.9823
38,LADAKH,2025,1,142,904,67.3507,46,103,4.6627,524,3209,101.9097
97,Other Territory,2025,1,11,422,52.3644,62,4118,732.4176,209,14647,2905.1136
1,JAMMU AND KASHMIR,2024,12,9692,298384,4886.8587,4490,47192,3115.3983,21588,241749,7252.0799
2,HIMACHAL PRADESH,2024,12,10018,345379,7078.8711,6473,337213,14154.5955,25551,383964,12550.0049
3,PUNJAB,2024,12,81237,2540856,53555.5071,58203,1355643,39319.8327,80442,1181151,41495.2537
4,CHANDIGARH,2024,12,2492,30773,498.7046,5424,109102,2134.3298,9297,203162,3745.6884
5,UTTARAKHAND,2024,12,16441,833846,14563.6033,10956,451619,21899.4703,31991,681804,19562.3862
6,HARYANA,2024,12,89859,5335733,79333.9388,78326,7232347,114314.138,123029,3316776,104443.3827
7,DELHI,2024,12,81157,1307011,44880.3526,137115,2341463,58463.8596,145069,4285840,69548.1421
8,RAJASTHAN,2024,12,70872,2148555,53600.2205,60468,1664428,54218.4617,119470,1762060,63820.2256
9,UTTAR PRADESH,2024,12,161428,6734915,106598.3254,105499,2807638,84890.6297,231375,3810263,107828.9518
10,BIHAR,2024,12,15015,866226,15627.1189,11300,151382,5407.4162,67957,857822,22356.5554
11,SIKKIM,2024,12,218,6497,111.07,237,7783,3609.1545,2987,59530,1271.3951
12,ARUNACHAL PRADESH,2024,12,364,6932,151.953,339,3501,235.3324,4198,45012,1043.429
13,NAGALAND,2024,12,230,3153,79.1916,383,4670,159.1911,2836,36295,703.9648
14,MANIPUR,2024,12,172,4708,160.481,259,4679,413.0753,2988,40715,909.6802
15,MIZORAM,2024,12,67,1580,32.1082,112,1138,17.896,2228,32588,579.6138
16,TRIPURA,2024,12,2335,56023,1310.3228,693,4392,498.6582,5248,50866,1264.3531
17,MEGHALAYA,2024,12,637,24722,454.2877,692,41360,905.3096,4212,54185,1335.86
18,ASSAM,2024,12,16323,640479,12386.2661,12163,252617,9026.6822,29776,425620,14462.7877
19,WEST BENGAL,2024,12,63138,3617256,69431.132,49630,1158051,50451.6884,77851,1464712,57148.3199
20,JHARKHAND,2024,12,13069,739179,17705.0313,10283,322650,20129.7526,31802,535523,19833.8037
21,ODISHA,2024,12,21236,1350974,27971.0693,8799,391071,34851.2349,40056,568244,26897.9305
22,CHHATTISGARH,2024,12,18111,935215,23569.5773,11211,304571,22566.7824,29686,618902,21948.3046
23,MADHYA PRADESH,2024,12,30348,1326992,27515.8866,26083,673181,32899.8308,86318,1227660,43717.4313
24,GUJARAT,2024,12,196954,6848629,187895.0598,157239,5137266,163228.0982,165905,2681859,128828.8407
25,DAMAN AND DIU,2024,12,0,0,0,1,1,0,29,50,1.5831
26,DADRA AND NAGAR HAVELI,2024,12,3208,148496,6828.554,4063,510849,22298.1341,5942,219735,17291.4025
27,MAHARASHTRA,2024,12,179555,11301447,245805.2018,131922,5504885,195423.0043,240041,4131305,190452.022
29,KARNATAKA,2024,12,124586,7436140,121539.487,64181,3051202,92671.1142,134487,2671514,100819.3246
30,GOA,2024,12,2242,174544,2611.3287,2070,68506,5857.9281,9228,169449,5957.8754
31,LAKSHADWEEP,2024,12,0,0,0,6,19,0.296,78,691,14.3114
32,KERALA,2024,12,48038,2048393,29943.2082,18686,233222,11118.067,61790,893537,23053.0077
33,TAMIL NADU,2024,12,140239,8004718,154474.1308,81088,2723281,121289.2688,134581,2703083,116792.8548
34,PUDUCHERRY,2024,12,1373,51462,1839.4347,2221,139006,5021.8542,6374,140240,4463.7922
35,ANDAMAN AND NICOBAR,2024,12,106,3015,65.3016,117,775,74.2406,1246,13553,470.3913
36,TELANGANA,2024,12,55988,3781967,60592.067,38568,1095869,47405.0953,74078,1742723,54126.8471
37,ANDHRA PRADESH,2024,12,40754,2465892,38635.8273,24307,572801,43808.4219,80288,1281860,46675.8892
38,LADAKH,2024,12,193,1449,60.2883,88,357,19.4952,1154,7672,231.1801
97,Other Territory,2024,12,8,115,28.3518,43,4775,723.0825,274,15574,3661.9238
1,JAMMU AND KASHMIR,2024,11,9551,307918,4982.0367,4714,50168,3195.2445,21968,244316,7279.4023
2,HIMACHAL PRADESH,2024,11,9983,335635,7002.7148,6259,314009,13383.2165,25943,372642,11718.0742
3,PUNJAB,2024,11,79107,2456945,51669.1293,57454,1402532,38036.1179,78563,1099029,38350.7365
4,CHANDIGARH,2024,11,2454,30242,468.9705,5304,101386,2011.6919,9168,190334,3346.7086
5,UTTARAKHAND,2024,11,15730,806092,13285.2944,10549,415458,20129.5927,32004,641203,18040.2047
6,HARYANA,2024,11,86958,4870185,72843.7712,75896,6420652,103457.1143,119610,2881731,94308.1782
7,DELHI,2024,11,77751,1230511,40017.5928,132042,2110158,53923.2725,140183,3739731,62942.3366
8,RAJASTHAN,2024,11,67896,1990037,50244.6132,57266,1510551,49074.8505,115977,1596310,58697.0584
9,UTTAR PRADESH,2024,11,155617,6248616,99522.5305,100051,2429846,75623.4344,227235,3487384,104550.0129
10,BIHAR,2024,11,13944,777804,13949.1513,9665,127731,4732.1897,66326,817392,20548.546
11,SIKKIM,2024,11,213,5764,89.2754,227,7009,3258.6002,2626,47442,1168.1782
12,ARUNACHAL PRADESH,2024,11,353,6875,135.2472,370,3341,237.3878,4128,41859,890.4886
13,NAGALAND,2024,11,224,3015,71.9017,357,3927,139.7693,3049,38369,706.5512
14,MANIPUR,2024,11,183,3923,162.9975,212,3562,373.9822,2760,31480,743.5606
15,MIZORAM,2024,11,78,2237,43.9885,122,1269,28.797,2310,35627,609.0353
16,TRIPURA,2024,11,2305,53119,1211.3335,706,4738,452.169,5379,49520,1232.6017
17,MEGHALAYA,2024,11,639,24079,442.4634,600,33346,744.2922,4230,54021,1319.1953
18,ASSAM,2024,11,16126,620997,12055.1661,12042,241385,9003.9063,29458,380666,13125.5962
19,WEST BENGAL,2024,11,61750,3334654,65706.7735,47373,1128885,47354.696,74987,1322907,54066.7721
20,JHARKHAND,2024,11,12569,700573,16503.4963,9554,281009,18506.88,30219,476993,18570.8225
21,ODISHA,2024,11,21073,1332832,27292.192,8478,391522,33532.192,39080,525369,23720.3824
22,CHHATTISGARH,2024,11,16792,822983,21324.5582,10509,255408,20803.743,28023,535961,19390.0991
23,MADHYA PRADESH,2024,11,29979,1230475,26795.7522,24682,579810,29642.0449,84562,1108535,40314.81
24,GUJARAT,2024,11,180238,5608217,160354.8442,144648,4115780,143336.0675,154813,2291327,115736.7548
25,DAMAN AND DIU,2024,11,0,0,0,0,0,0,29,49,2.1913
26,DADRA AND NAGAR HAVELI,2024,11,3034,131730,6312.2058,3938,438048,19740.7513,5700,193590,15664.4949
27,MAHARASHTRA,2024,11,169946,10113174,213441.3228,124839,4728030,168703.406,225300,3634101,172805.6316
29,KARNATAKA,2024,11,121651,6953432,114429.6038,62236,2808802,84754.4677,130232,2425422,91868.4285
30,GOA,2024,11,2205,168858,2875.6162,1994,70076,5413.9934,8999,165982,5750.6596
31,LAKSHADWEEP,2024,11,0,0,0,2,10,0.0527,67,617,10.0792
32,KERALA,2024,11,47612,2003289,29262.6874,18676,229355,11003.0833,60036,808440,21617.4541
33,TAMIL NADU,2024,11,135222,7537967,145118.3928,78749,2570217,110044.8938,127259,2326464,106576.079
34,PUDUCHERRY,2024,11,1309,51904,1622.5114,2200,131262,4639.2026,6107,129801,4049.342
35,ANDAMAN AND NICOBAR,2024,11,109,3020,79.8636,124,710,81.5365,1232,12588,366.5887
36,TELANGANA,2024,11,55166,3528668,54076.9111,37802,1058033,43097.7679,71521,1565472,48136.5297
37,ANDHRA PRADESH,2024,11,39286,2423504,37713.9876,24121,557145,43053.3705,78028,1139272,41819.3909
38,LADAKH,2024,11,192,2180,93.5991,131,592,40.0623,1837,15873,521.232
97,Other Territory,2024,11,6,126,16.2073,43,3964,527.9362,207,13583,2516.741
1,JAMMU AND KASHMIR,2024,10,9677,330348,5334.4713,4820,56598,3609.4261,23418,298740,8452.482
2,HIMACHAL PRADESH,2024,10,10457,377377,7928.1496,6481,346486,14623.4927,28483,442554,12961.5232
3,PUNJAB,2024,10,82580,2848914,59115.6051,59982,1661724,43804.0932,84554,1337523,42573.3799
4,CHANDIGARH,2024,10,2555,38443,600.0398,5599,116340,2324.0871,9872,238624,3955.8745
5,UTTARAKHAND,2024,10,16560,911778,15140.3169,11057,471418,22906.937,35132,753567,20181.7114
6,HARYANA,2024,10,89487,5773293,84022.1694,78844,7593206,117787.1167,127436,3439280,110179.0808
7,DELHI,2024,10,82691,1486793,47540.7634,141304,2564748,64289.0252,154607,4655555,75773.0541
8,RAJASTHAN,2024,10,72770,2328369,56568.0776,60864,1862929,55405.0755,130120,2063530,67368.7623
9,UTTAR PRADESH,2024,10,163437,7213268,114139.4609,106851,2740634,91353.9504,249444,4523076,118557.6359
10,BIHAR,2024,10,14625,890410,15724.8375,10451,133226,4854.0928,73533,1169052,23765.658
11,SIKKIM,2024,10,184,5654,96.0175,241,6966,3338.0493,2716,49984,1190.6099
12,ARUNACHAL PRADESH,2024,10,346,6204,132.4693,327,3262,207.4497,3958,40968,850.16
13,NAGALAND,2024,10,225,3376,73.6158,336,3259,131.1421,3007,37849,667.213
14,MANIPUR,2024,10,196,4964,177.335,229,3873,302.8321,3019,41252,839.7954
15,MIZORAM,2024,10,60,1597,21.9227,115,1369,24.215,2185,31053,541.864
16,TRIPURA,2024,10,2082,43906,964.869,643,3943,394.6076,4954,45938,1124.8298
17,MEGHALAYA,2024,10,619,21569,440.1765,553,29229,604.3405,4117,53700,1273.8209
18,ASSAM,2024,10,15641,602713,12158.255,11758,238778,9013.1326,29797,417057,13065.9383
19,WEST BENGAL,2024,10,59194,3161053,61734.101,46983,1232742,47926.9926,74686,1475900,55423.1205
20,JHARKHAND,2024,10,12594,743692,17773.5939,9721,281949,19188.6562,32783,567029,19807.2868
21,ODISHA,2024,10,20448,1322310,27674.6897,8390,401121,32151.5374,40234,562429,25181.4851
22,CHHATTISGARH,2024,10,17447,927948,24125.168,11112,278897,21760.6698,30194,646705,22084.9219
23,MADHYA PRADESH,2024,10,31058,1377046,29145.3778,25788,664362,30949.685,92259,1398570,44054.6342
24,GUJARAT,2024,10,198347,6908828,184046.0696,161405,6717608,172640.8459,164224,2699838,126059.4078
25,DAMAN AND DIU,2024,10,0,0,0,1,1,0,35,54,3.0162
26,DADRA AND NAGAR HAVELI,2024,10,3197,145684,6780.3174,4062,513983,21372.3583,6059,221765,17220.9492
27,MAHARASHTRA,2024,10,182422,12176482,250654.2837,133102,5763736,193385.2122,249039,4559003,193519.7046
29,KARNATAKA,2024,10,121802,7527579,119612.8143,63271,3247540,87984.9677,137353,2733514,99557.0004
30,GOA,2024,10,2215,164934,2477.7406,2026,71855,5916.6376,9425,179224,5870.7022
31,LAKSHADWEEP,2024,10,1,1,0.0145,1,3,0.0578,72,662,10.5022
32,KERALA,2024,10,47231,1988475,29173.6756,19097,245854,11214.5697,61039,839391,22268.5057
33,TAMIL NADU,2024,10,140158,8245114,155565.5988,80419,2721221,120729.7466,137307,2918332,111696.4037
34,PUDUCHERRY,2024,10,1419,54773,1769.0493,2289,133877,4613.1039,6571,150869,4061.2275
35,ANDAMAN AND NICOBAR,2024,10,99,2804,51.2424,136,693,82.3381,1212,12812,330.7713
36,TELANGANA,2024,10,54710,3710305,53730.7098,37175,1051047,42970.4851,74469,1765209,52448.871
37,ANDHRA PRADESH,2024,10,37645,2424981,39047.3594,23792,564328,42781.8755,79204,1217075,44396.3028
38,LADAKH,2024,10,198,2938,98.8474,148,844,71.2231,2030,25030,707.6969
97,Other Territory,2024,10,6,167,465.5252,44,3375,585.1151,221,14653,2667.4929
1,JAMMU AND KASHMIR,2024,9,9258,303000,5040.2644,4539,53388,3730.961,22470,276743,8206.1499
2,HIMACHAL PRADESH,2024,9,10047,350994,7425.7056,6380,342152,14708.4574,27053,422427,12477.9902
3,PUNJAB,2024,9,77888,2608795,56935.8782,57587,1463385,41198.9781,81820,1268723,41790.8363
4,CHANDIGARH,2024,9,2512,33005,558.3116,5434,107043,2098.3692,9467,198643,3583.9729
5,UTTARAKHAND,2024,9,15859,819718,14544.2084,10651,458829,22941.5215,33044,678935,19278.7141
6,HARYANA,2024,9,88150,5370683,83503.1109,76710,6865927,117411.8046,122846,3424642,116797.3798
7,DELHI,2024,9,81305,1374437,43209.2443,138410,2496353,61391.6579,150263,3846433,71527.1305
8,RAJASTHAN,2024,9,68428,2016668,50857.9356,58637,1723259,52335.2518,120243,1809621,63703.6281
9,UTTAR PRADESH,2024,9,156280,6365992,104668.7942,103001,2612989,92116.0792,233910,3904025,113577.2124
10,BIHAR,2024,9,14239,804969,14623.393,10362,142939,5087.5307,70508,1052222,23282.0251
11,SIKKIM,2024,9,191,5523,104.122,219,7136,3417.1328,2787,51444,1177.3329
12,ARUNACHAL PRADESH,2024,9,344,6359,147.3291,332,3249,201.8628,4075,43892,923.5172
13,NAGALAND,2024,9,237,3351,76.4144,368,3375,142.489,2959,36245,653.9452
14,MANIPUR,2024,9,182,4062,146.2529,209,3696,272.0818,2801,32782,739.1808
15,MIZORAM,2024,9,65,1611,24.8845,105,1225,20.9661,2132,25852,450.9196
16,TRIPURA,2024,9,2153,46621,1055.4385,663,4196,433.0026,5424,51371,1290.1458
